AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202510,2611408.0,PRIMAVERA,26.0,PERNAMBUCO,NE,NORDESTE,33492423.5,274824,5959801.68,8938,31160324.54,175871,9838682.65,30509,7342,182,7113,140
202502,1101559.0,TEIXEIRÓPOLIS,11.0,RONDÔNIA,NO,NORTE,19056399.13,55430,2671290.05,3661,17440202.38,29105,2516934.07,12805,2479,98,2354,91
202601,2401503.0,BARCELONA,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,9827483.52,92184,800693.21,1481,8656700.85,53149,961496.7,8581,2484,55,2382,49
202501,1718501.0,RECURSOLÂNDIA,17.0,TOCANTINS,NO,NORTE,10675013.26,68461,2203750.67,1463,9922025.81,37543,2593735.85,4437,1907,53,1877,50
202504,2310704.0,PENTECOSTE,23.0,CEARÁ,NE,NORDESTE,91487703.9,800542,19264138.66,24642,86265780.23,532855,22824379.66,127123,20794,563,19929,525
202511,5221809.0,URUTAÍ,52.0,GOIÁS,CO,CENTRO-OESTE,12565610.94,70714,3426129.91,2576,12358725.48,33939,2669936.51,17738,1922,109,1876,102
202503,3521309.0,IPUÃ,35.0,SÃO PAULO,SE,SUDESTE,70596974.55,338737,43940813.52,25310,84817946.72,190557,41979729.79,67887,9580,596,9411,561
202505,2607653.0,ITAMBÉ,26.0,PERNAMBUCO,NE,NORDESTE,95517108.73,651035,23544944.73,22190,89760610.55,448071,24211645.98,91768,17801,597,17809,569
202512,3143104.0,MONTE CARMELO,31.0,MINAS GERAIS,SE,SUDESTE,309617547.23,981231,145337172.54,88044,288812009.93,546351,180351011.71,246716,29142,3112,29148,2917
202505,3114402.0,CARMO DO RIO CLARO,31.0,MINAS GERAIS,SE,SUDESTE,91356556.96,268778,29271783.59,26019,98879387.05,163849,28685896.16,75565,10654,1000,10524,933
202512,2513208.0,SANTA CRUZ,25.0,PARAÍBA,NE,NORDESTE,21264305.3,117435,2521234.72,2513,19694606.94,82379,2412854.11,11756,3159,95,3040,83
202601,5213855.0,MORRO AGUDO DE GOIÁS,52.0,GOIÁS,CO,CENTRO-OESTE,11073577.9,41075,2730228.73,2190,10383184.99,23118,2521253.19,9371,1298,78,1274,72
202509,3160009.0,SANTO ANTÔNIO DO AVENTUREIRO,31.0,MINAS GERAIS,SE,SUDESTE,8363294.14,48343,5353491.34,3769,8306658.35,27801,6975832.79,10078,1808,151,1766,147
202510,2110856.0,SÃO FRANCISCO DO BREJÃO,21.0,MARANHÃO,NE,NORDESTE,27390658.0,206114,4084202.71,4631,26581712.94,129855,7512143.32,30782,4725,119,4630,113
202601,5216403.0,PARAÚNA,52.0,GOIÁS,CO,CENTRO-OESTE,66909234.33,280667,52463160.75,21574,65382143.68,149644,73926153.91,65384,7782,601,7624,542
202504,2411106.0,RUY BARBOSA,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,7251387.39,66284,366678.24,566,6473962.6,43357,486038.38,2075,1942,29,1890,26
202509,4318408.0,SÃO JERÔNIMO,43.0,RIO GRANDE DO SUL,SU,SUL,63333864.49,467408,38003553.77,25852,61187237.01,235364,36610081.76,94365,12825,824,12263,798
202603,2305308.0,IBIAPINA,23.0,CEARÁ,NE,NORDESTE,30404711.91,203664,10212681.17,9297,28935527.09,122032,11498251.47,36239,11012,516,10544,449
202508,2403806.0,FLORÂNIA,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,26775475.66,202088,105457788.39,9675,24279214.62,126689,99287854.61,36436,5592,233,5377,204
202502,2908309.0,CONCEIÇÃO DO ALMEIDA,29.0,BAHIA,NE,NORDESTE,46412232.12,314127,9512760.39,7398,45850660.62,221441,8835495.99,33196,8721,255,8574,220
202503,1718204.0,PORTO NACIONAL,17.0,TOCANTINS,NO,NORTE,325617734.06,1794913,377956915.54,153494,328744541.46,1010639,356174783.44,520916,42150,3473,42301,3312
202511,5200555.0,ALTO HORIZONTE,52.0,GOIÁS,CO,CENTRO-OESTE,35958402.58,179759,18723978.07,19994,31986694.01,88298,16547109.32,58935,4265,372,4202,344
202603,1302405.0,LÁBREA,13.0,AMAZONAS,NO,NORTE,47251428.19,424488,18508209.45,18549,43297256.02,250826,17584325.28,70342,18126,500,17317,489
202603,4305439.0,CHUÍ,43.0,RIO GRANDE DO SUL,SU,SUL,16797406.56,60380,19825537.74,8955,18166590.14,34827,35023665.88,26150,4151,548,4014,523
202603,2207553.0,PAQUETÁ,22.0,PIAUÍ,NE,NORDESTE,3552629.96,22584,166567.12,270,3219050.77,12970,209917.02,1113,1315,22,1250,23
202602,3108800.0,BRAÚNAS,31.0,MINAS GERAIS,SE,SUDESTE,13260755.77,52241,1155666.29,1428,11379379.76,30930,1296518.19,7202,2255,87,2131,84
202510,3163805.0,SÃO MIGUEL DO ANTA,31.0,MINAS GERAIS,SE,SUDESTE,16645800.94,79099,81812777.71,5243,16750689.74,43090,94351392.75,11868,3196,211,3056,186
202505,2910602.0,ESPLANADA,29.0,BAHIA,NE,NORDESTE,99637142.1,775310,33003106.03,22239,97636982.69,472622,29921105.92,90724,19019,684,19001,662
202601,5108006.0,TAPURAH,51.0,MATO GROSSO,CO,CENTRO-OESTE,105720233.52,336772,63910834.04,32465,115531117.02,164220,90074635.22,73357,10193,1143,9765,1044
202504,3102308.0,ALVINÓPOLIS,31.0,MINAS GERAIS,SE,SUDESTE,38371286.04,204637,17157393.4,9147,33826601.78,109207,17008182.03,32112,7587,460,7209,447
202505,5003751.0,ELDORADO,50.0,MATO GROSSO DO SUL,CO,CENTRO-OESTE,53566443.37,248757,12837373.84,8987,50655930.99,129745,14256540.92,36596,7096,445,6878,434
202602,2928109.0,SANTA MARIA DA VITÓRIA,29.0,BAHIA,NE,NORDESTE,113118677.01,645375,37807402.23,38066,110697513.35,374925,38271194.76,143373,21386,1153,20987,1081
202509,2203404.0,DOM EXPEDITO LOPES,22.0,PIAUÍ,NE,NORDESTE,22113326.69,131285,5031967.94,5077,20303957.33,82790,5155327.15,18924,3778,127,3622,116
202501,3127602.0,GOUVEIA,31.0,MINAS GERAIS,SE,SUDESTE,31153397.65,164533,12460127.04,9331,28869200.4,102539,10189969.06,33649,6423,355,6347,347
202506,2402600.0,CEARÁ-MIRIM,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,234495821.53,2162714,68231184.56,67501,217987463.04,1426359,67313389.7,236516,49968,1489,49062,1384
202501,4309159.0,GRAMADO XAVIER,43.0,RIO GRANDE DO SUL,SU,SUL,5118177.49,32178,1588632.16,1432,3891732.37,13575,1478764.18,4988,1450,93,1258,79
202511,4220000.0,BALNEÁRIO RINCÃO,42.0,SANTA CATARINA,SU,SUL,43340962.99,193411,35516572.62,31019,44450078.06,105021,36341134.01,105749,5949,1059,5779,1005
202601,3554904.0,TRÊS FRONTEIRAS,35.0,SÃO PAULO,SE,SUDESTE,23642778.35,118458,8480244.34,12261,25037525.73,59436,8963535.64,30193,3580,330,3517,316
202510,3537909.0,PILAR DO SUL,35.0,SÃO PAULO,SE,SUDESTE,122656426.24,496036,855563677.56,56139,130051259.59,272032,445043127.41,126027,17709,1497,17333,1435
202510,1300409.0,BARCELOS,13.0,AMAZONAS,NO,NORTE,41621996.47,374626,21028057.55,29384,38611206.21,226212,18065869.41,60160,7857,266,7695,272
202504,4211751.0,OTACÍLIO COSTA,42.0,SANTA CATARINA,SU,SUL,57115929.14,289069,59039085.29,33318,56937278.82,141434,51246831.56,85033,10688,1044,10439,1039
202501,2917508.0,JACOBINA,29.0,BAHIA,NE,NORDESTE,283820420.44,1894698,151334532.87,119154,276195655.94,1226757,93093915.26,362403,52225,3084,52209,2975
202601,4216602.0,SÃO JOSÉ,42.0,SANTA CATARINA,SU,SUL,1597564977.73,6636836,2794812308.09,831402,1672121665.74,3590102,2655229782.51,2400478,206727,28259,200547,26614
202503,2902302.0,ARATUÍPE,29.0,BAHIA,NE,NORDESTE,21457939.29,174498,2397932.23,4305,20712058.9,117623,1688436.74,11450,4739,123,4712,109
202603,3129301.0,IAPU,31.0,MINAS GERAIS,SE,SUDESTE,20481656.19,91105,9689879.84,6220,21018779.12,48443,9743344.35,21478,5580,435,5251,412
202509,2203750.0,FARTURA DO PIAUÍ,22.0,PIAUÍ,NE,NORDESTE,11157591.11,119531,673661.8,1044,10162712.71,67577,634909.66,6180,2613,46,2557,46
202501,2104404.0,GONÇALVES DIAS,21.0,MARANHÃO,NE,NORDESTE,39768188.98,273185,7975474.73,6228,34334529.87,173453,9091268.06,28762,8159,176,7854,170
202501,4121109.0,QUINTA DO SOL,41.0,PARANÁ,SU,SUL,17467628.22,67209,5654080.13,4129,17000860.76,34810,5893608.4,10535,2736,186,2656,179
202507,2202091.0,CALDEIRÃO GRANDE DO PIAUÍ,22.0,PIAUÍ,NE,NORDESTE,12578386.41,83191,29830037.6,1063,11404298.39,52967,31453214.99,3130,2583,59,2473,48
202601,3527801.0,LUPÉRCIO,35.0,SÃO PAULO,SE,SUDESTE,16234683.82,96873,1305075.93,2776,13418278.58,45755,11926184.52,9689,2573,114,2470,106
202509,3145372.0,NOVORIZONTE,31.0,MINAS GERAIS,SE,SUDESTE,12130309.1,71905,6464498.28,3217,12440401.95,41869,5418874.61,11326,2465,100,2448,88
202510,4209904.0,LONTRAS,42.0,SANTA CATARINA,SU,SUL,36681403.85,182467,119319825.03,28867,36355340.53,85740,96092603.01,109267,7242,1065,6890,1022
202501,2612307.0,SALOÁ,26.0,PERNAMBUCO,NE,NORDESTE,32208038.08,186442,9287862.58,6323,30190093.73,118581,10083112.27,32410,6896,118,6772,111
202503,2306702.0,JAGUARETAMA,23.0,CEARÁ,NE,NORDESTE,59428002.6,318836,8092299.84,11183,57602958.23,224463,15252167.17,53534,9808,303,9486,291
202502,4128534.0,VENTANIA,41.0,PARANÁ,SU,SUL,20329845.74,122586,22067654.57,8420,20263451.04,62186,10955367.62,22161,5015,327,4770,310
202508,3116506.0,CLARO DOS POÇÕES,31.0,MINAS GERAIS,SE,SUDESTE,19230684.04,151224,6480789.95,5049,18632845.95,87858,5146158.91,18060,3920,168,3834,153
202507,4218004.0,TIJUCAS,42.0,SANTA CATARINA,SU,SUL,237150816.52,952927,2225253455.66,154763,256984761.34,536363,2174871584.19,1551524,31457,4579,31083,4412
202502,1711506.0,JAÚ DO TOCANTINS,17.0,TOCANTINS,NO,NORTE,12194513.99,55054,2832061.79,2923,12307891.16,29703,2315103.38,10720,1829,102,1771,88
202508,5005400.0,MARACAJU,50.0,MATO GROSSO DO SUL,CO,CENTRO-OESTE,387792269.46,1172853,329020788.85,109321,370502150.01,595090,274141573.43,243856,27148,2718,26790,2549
202511,2925253.0,PONTO NOVO,29.0,BAHIA,NE,NORDESTE,59787161.67,417367,10589569.58,9914,56100909.9,244849,8250246.33,49068,9465,338,9253,334
202512,5108352.0,VALE DE SÃO DOMINGOS,51.0,MATO GROSSO,CO,CENTRO-OESTE,15246404.96,46791,1579551.27,1822,15389242.17,23183,1842493.54,7186,1766,86,1619,77
202502,3138203.0,LAVRAS,31.0,MINAS GERAIS,SE,SUDESTE,382892143.19,1700978,465225550.44,178439,390372223.3,1057456,416995882.08,469893,65759,6614,64087,6144
202501,5103437.0,CURVELÂNDIA,51.0,MATO GROSSO,CO,CENTRO-OESTE,18855188.31,85632,6437149.84,5010,18657178.77,42945,6200780.55,13431,2794,195,2652,179
202602,1200302.0,FEIJÓ,12.0,ACRE,NO,NORTE,71993406.13,560424,17393586.74,25672,69678812.35,307831,18835372.46,102972,15827,492,15359,497
202507,3107307.0,BOCAIÚVA,31.0,MINAS GERAIS,SE,SUDESTE,165939507.33,1017546,143611922.03,55803,162893129.47,602388,163496837.67,187325,28470,1789,28757,1700
202509,2920452.0,MANSIDÃO,29.0,BAHIA,NE,NORDESTE,21164550.33,181778,2429109.71,4216,19154785.36,107427,2714710.5,15600,5407,113,5019,115
202508,3500550.0,ÁGUAS DE SANTA BÁRBARA,35.0,SÃO PAULO,SE,SUDESTE,28577243.29,136098,20138301.52,13285,29494521.27,70262,18700413.3,33057,4448,342,4330,342
202602,1708254.0,TABOCÃO,17.0,TOCANTINS,NO,NORTE,11448140.3,84524,16988725.36,4710,11534398.78,41864,16043906.12,19283,2164,116,2108,109
202603,3101904.0,ALPINÓPOLIS,31.0,MINAS GERAIS,SE,SUDESTE,55889171.82,178538,43967377.2,16471,61135693.3,95051,33975958.64,50572,11234,1037,10416,981
202503,4302584.0,BOZANO,43.0,RIO GRANDE DO SUL,SU,SUL,4930843.29,17980,2422364.17,1026,4306667.78,8543,1997537.73,2339,878,54,776,58
202503,3510302.0,CAPELA DO ALTO,35.0,SÃO PAULO,SE,SUDESTE,76558290.91,408378,45313211.53,31606,82937959.48,242447,40660765.42,76382,11910,1010,11718,918
202504,5210307.0,ISRAELÂNDIA,52.0,GOIÁS,CO,CENTRO-OESTE,11345534.61,43083,4119065.67,2742,11337085.78,26836,3232479.71,6768,1347,86,1338,81
202512,3538006.0,PINDAMONHANGABA,35.0,SÃO PAULO,SE,SUDESTE,821134859.22,5144823,809691056.74,328205,818410551.15,2893291,861944165.07,935845,118621,8469,117450,8110
202512,2103174.0,CENTRO NOVO DO MARANHÃO,21.0,MARANHÃO,NE,NORDESTE,76192290.02,482472,19667703.74,10831,77016202.98,310442,21800123.88,68381,8836,226,8519,210
202505,2509602.0,MONTE HOREBE,25.0,PARAÍBA,NE,NORDESTE,11943520.93,93319,2085240.69,2981,10961799.93,55740,1243497.04,10967,2522,68,2472,62
202602,1600105.0,AMAPÁ,16.0,AMAPÁ,NO,NORTE,23950425.02,255081,3441138.86,5822,22700332.35,152879,3077318.41,24377,5563,96,5351,91
202501,3123809.0,ENGENHEIRO NAVARRO,31.0,MINAS GERAIS,SE,SUDESTE,14002869.08,104256,4827586.63,3900,13438641.92,59852,4182379.65,14128,3647,140,3717,128
202509,2301505.0,ARNEIROZ,23.0,CEARÁ,NE,NORDESTE,18571841.68,145526,3873948.55,3222,17496438.36,93901,3740416.07,15360,3963,142,3842,121
202503,3555901.0,URU,35.0,SÃO PAULO,SE,SUDESTE,5902261.17,21442,4272795.4,1175,5533599.4,11532,1694007.57,2811,805,44,754,44
202603,3204906.0,SÃO MATEUS,32.0,ESPÍRITO SANTO,SE,SUDESTE,406055334.49,1998686,169009889.22,125732,384126278.4,1086516,169721281.23,419752,84037,6270,80653,5877
202508,2504033.0,CAPIM,25.0,PARAÍBA,NE,NORDESTE,14547532.91,116439,3051501.07,4954,13279056.6,73850,2866312.69,15061,3350,117,3249,109
202503,2300606.0,ALTANEIRA,23.0,CEARÁ,NE,NORDESTE,14964091.98,126713,1254114.04,1682,13464952.04,79262,1571146.47,15497,3960,77,3808,86
202511,4108700.0,GRANDES RIOS,41.0,PARANÁ,SU,SUL,20855724.2,114997,6302768.01,6866,24635956.93,59716,6426036.63,16454,3503,178,3395,174
202602,1502764.0,CUMARU DO NORTE,15.0,PARÁ,NO,NORTE,41598729.78,163858,19014214.4,11148,42578257.97,86525,15776209.77,45374,4073,221,3987,215
202505,1506351.0,SANTA BÁRBARA DO PARÁ,15.0,PARÁ,NO,NORTE,57096248.98,616113,25253903.45,18157,54255187.71,405005,22707008.58,61087,12636,326,12443,325
202508,4304200.0,CANDELÁRIA,43.0,RIO GRANDE DO SUL,SU,SUL,63797574.43,430003,31367846.79,24693,54751616.22,209970,32105410.91,75605,13891,1137,13204,1094
202509,4104709.0,CARLÓPOLIS,41.0,PARANÁ,SU,SUL,59548441.77,239243,42954760.52,22611,61304417.49,132388,37093744.12,84371,8536,768,8282,748
202510,3536505.0,PAULÍNIA,35.0,SÃO PAULO,SE,SUDESTE,740571892.74,2683017,2183278928.7,310734,767820855.39,1442695,1976495247.55,598558,88345,8797,85570,8298
202508,4208500.0,ITUPORANGA,42.0,SANTA CATARINA,SU,SUL,116280158.46,416278,166189662.74,57933,109517316.7,206748,151846907.0,141757,16080,2049,15339,1983
202505,5206206.0,CRISTALINA,52.0,GOIÁS,CO,CENTRO-OESTE,387554699.5,1434394,328740492.95,104744,390384901.71,808344,279607225.43,322461,36861,2967,36670,2778
202505,1504604.0,MOCAJUBA,15.0,PARÁ,NO,NORTE,124559544.53,1253326,12371496.59,18597,113013026.47,878604,13343621.4,91654,26701,306,25620,293
202502,2100303.0,ALDEIAS ALTAS,21.0,MARANHÃO,NE,NORDESTE,36645295.02,367125,11012976.74,5673,32900182.52,214040,8999980.96,23915,10357,136,10232,134
202503,3135357.0,JAPONVAR,31.0,MINAS GERAIS,SE,SUDESTE,19138516.97,121632,10356697.13,5564,18988366.41,79093,8407218.52,16415,4236,160,4182,148
202603,5216908.0,PILAR DE GOIÁS,52.0,GOIÁS,CO,CENTRO-OESTE,6484961.06,25183,2088230.26,2072,6225357.78,14672,2033276.91,8720,1289,98,1199,82
202601,2403707.0,FELIPE GUERRA,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,24593525.97,170769,3088518.65,4817,21479383.98,104262,3578298.62,23605,4213,130,4020,129
202601,3119955.0,CÓRREGO FUNDO,31.0,MINAS GERAIS,SE,SUDESTE,13313437.9,73566,28178521.08,6152,11006453.3,35552,32667803.15,17154,3080,374,2843,314
202509,3554656.0,TORRE DE PEDRA,35.0,SÃO PAULO,SE,SUDESTE,7993490.67,40413,2889573.23,4312,8062725.9,22831,2208881.54,10439,1475,144,1394,116
202501,3555802.0,URÂNIA,35.0,SÃO PAULO,SE,SUDESTE,31031203.63,128023,18367739.7,11592,34464108.79,70924,16704581.92,29948,4714,336,4551,321
202507,3523909.0,ITU,35.0,SÃO PAULO,SE,SUDESTE,980960610.74,4163589,963851352.34,388835,1055091588.47,2377903,998387054.49,809089,124096,11875,122429,11177
202505,4212056.0,PALMEIRA,42.0,SANTA CATARINA,SU,SUL,6693323.14,30845,20973893.37,4020,7167737.99,16316,17609069.15,5897,1227,124,1227,112
202511,5219506.0,SANTA ROSA DE GOIÁS,52.0,GOIÁS,CO,CENTRO-OESTE,12363694.74,52301,5494017.41,4314,13394069.86,32634,5792872.11,12930,1677,121,1646,109
202601,2919504.0,LIVRAMENTO DE NOSSA SENHORA,29.0,BAHIA,NE,NORDESTE,133233448.86,608963,34006761.96,42208,130934975.09,390038,39165030.02,142806,20739,1254,19868,1218
202502,2204808.0,IPIRANGA DO PIAUÍ,22.0,PIAUÍ,NE,NORDESTE,17209293.14,133622,1822324.1,2940,16010244.6,84539,1904171.67,14502,4398,116,4404,120
202503,2705507.0,MURICI,27.0,ALAGOAS,NE,NORDESTE,64242755.46,526791,13721634.15,12894,58338402.26,344105,10623904.01,59571,14341,402,14399,367
202505,2202109.0,CAMPINAS DO PIAUÍ,22.0,PIAUÍ,NE,NORDESTE,10357967.6,85181,1710882.58,1797,9211269.32,48901,1346550.13,8916,2590,43,2538,50
202512,4310330.0,IMBÉ,43.0,RIO GRANDE DO SUL,SU,SUL,126686111.94,762106,74465155.54,74243,138066642.84,440248,74338699.44,275307,17803,1642,17385,1586
202501,4315701.0,RIO PARDO,43.0,RIO GRANDE DO SUL,SU,SUL,81368882.81,568588,32464243.31,25665,75217975.83,297601,23401951.21,62871,18560,1033,17986,1039
202510,3125903.0,FERROS,31.0,MINAS GERAIS,SE,SUDESTE,21125029.47,124529,5541897.73,5053,20921329.9,71829,7394891.86,20303,4683,211,4495,193
202601,3113503.0,CARBONITA,31.0,MINAS GERAIS,SE,SUDESTE,28519039.46,181587,17238472.71,10099,24517145.12,85971,15700168.22,52084,5832,350,5475,336
202603,3164803.0,SÃO SEBASTIÃO DO RIO PRETO,31.0,MINAS GERAIS,SE,SUDESTE,2427191.16,12290,459765.62,428,2128575.64,9203,260715.08,1553,766,39,719,29
202501,2101509.0,BARÃO DE GRAJAÚ,21.0,MARANHÃO,NE,NORDESTE,41694808.71,345208,14314579.66,15281,38978867.56,210675,15840475.02,52614,9869,307,9760,296
202501,3506508.0,BIRIGUI,35.0,SÃO PAULO,SE,SUDESTE,473644207.07,2206475,472507938.68,264895,504108692.99,1322206,452425066.23,622511,74887,8437,73914,8019
202502,3139607.0,MANTENA,31.0,MINAS GERAIS,SE,SUDESTE,83370639.78,394932,65441684.9,25773,85371829.94,229345,53795550.24,104620,15001,986,14841,942
202502,1600238.0,FERREIRA GOMES,16.0,AMAPÁ,NO,NORTE,15777741.4,158723,3451752.46,6280,14725417.51,106109,3549184.61,12915,4230,106,4187,102
202503,5108857.0,NOVA MARILÂNDIA,51.0,MATO GROSSO,CO,CENTRO-OESTE,13833356.68,61546,36704913.72,5817,14588361.33,31045,84038161.58,11108,1800,190,1737,181
202505,3102506.0,AMPARO DO SERRA,31.0,MINAS GERAIS,SE,SUDESTE,9545652.92,69475,1518703.72,1935,8715312.89,37379,1582720.73,5241,2371,100,2292,88
202505,2606101.0,GLÓRIA DO GOITÁ,26.0,PERNAMBUCO,NE,NORDESTE,79065947.34,521692,20388444.09,16158,73591130.33,392345,18633898.68,58080,13949,433,13734,367
202603,2700607.0,BARRA DE SÃO MIGUEL,27.0,ALAGOAS,NE,NORDESTE,27384736.79,151077,17127357.81,12153,24969940.09,97677,14531528.46,31312,5927,450,5792,420
202502,5208509.0,GOIANDIRA,52.0,GOIÁS,CO,CENTRO-OESTE,18762969.47,81801,9933174.35,5847,16970079.11,43614,10730577.23,17672,2885,171,2839,162
202504,4118857.0,PEROBAL,41.0,PARANÁ,SU,SUL,17289731.81,90517,175385047.64,7469,18375157.68,47195,131916233.5,22546,3430,302,3390,285
202502,5002704.0,CAMPO GRANDE,50.0,MATO GROSSO DO SUL,CO,CENTRO-OESTE,5159045855.84,24563730,4851849522.97,3221940,5451211012.55,14653893,4851576647.14,11508182,649668,61096,638037,57259
202503,2104602.0,GOVERNADOR EUGÊNIO BARROS,21.0,MARANHÃO,NE,NORDESTE,37952854.8,337666,4687432.42,3974,34470595.78,194390,4248092.58,25024,7967,111,7642,104
202506,1703008.0,BABAÇULÂNDIA,17.0,TOCANTINS,NO,NORTE,22656944.76,164629,4130566.53,6638,22589159.42,90502,3192077.58,15241,4184,147,4050,137
202501,2702553.0,ESTRELA DE ALAGOAS,27.0,ALAGOAS,NE,NORDESTE,26581248.78,180160,3657238.79,1934,25850110.48,114361,3215322.32,9519,6335,101,6348,89
202507,2922854.0,NOVA REDENÇÃO,29.0,BAHIA,NE,NORDESTE,21399346.18,176343,2935586.75,2573,19970335.33,112178,2619359.19,11698,4252,87,4107,87
202504,3302254.0,ITATIAIA,33.0,RIO DE JANEIRO,SE,SUDESTE,103763724.71,681636,172525560.29,58313,102053675.04,411063,493296482.22,149296,20322,1713,20104,1586
202504,2903409.0,BELMONTE,29.0,BAHIA,NE,NORDESTE,57363396.21,491296,12736242.08,13667,55888316.39,274929,10296940.83,51802,11270,409,11293,396
202505,4312625.0,MULITERNO,43.0,RIO GRANDE DO SUL,SU,SUL,4144545.49,13631,2081924.55,963,4336855.07,5844,1550834.44,2215,753,79,627,72
202505,2101202.0,BACABAL,21.0,MARANHÃO,NE,NORDESTE,424582934.31,3102383,147702449.81,133688,397793681.45,2104010,155500492.72,539388,65703,2418,63920,2309
202507,3101607.0,ALFENAS,31.0,MINAS GERAIS,SE,SUDESTE,398154751.65,1560473,1034025625.0,160579,421234535.96,998864,477452703.33,421047,50198,5118,50114,4907
202511,4110656.0,IRACEMA DO OESTE,41.0,PARANÁ,SU,SUL,8076364.95,42735,4429700.05,2241,7018324.21,19200,4237213.36,5722,1333,79,1243,75
202602,4311791.0,MARATÁ,43.0,RIO GRANDE DO SUL,SU,SUL,4694904.58,19647,5443967.51,2465,4853347.82,10612,6090660.93,5215,1161,163,1022,161
202603,2906303.0,CANAVIEIRAS,29.0,BAHIA,NE,NORDESTE,61038204.73,469620,15776307.45,24327,61899170.86,267286,15115411.4,82216,19245,885,18756,839
202509,4206801.0,IBICARÉ,42.0,SANTA CATARINA,SU,SUL,16453718.34,39731,22165765.5,4284,20009136.18,19176,26267891.89,7045,1684,170,1606,170
202505,3157500.0,SANTA EFIGÊNIA DE MINAS,31.0,MINAS GERAIS,SE,SUDESTE,14826931.7,62858,1835087.57,1900,17695645.84,39489,2005655.47,9006,2596,115,2555,106
202507,2920304.0,MALHADA DE PEDRAS,29.0,BAHIA,NE,NORDESTE,19169760.07,104218,6488986.18,4850,17926260.82,60673,6659121.72,16052,3901,192,3811,160
202509,3534757.0,OUROESTE,35.0,SÃO PAULO,SE,SUDESTE,44503279.04,204821,41276547.47,17263,44074319.56,107466,27663981.74,52522,6457,532,6364,530
202502,2924678.0,PIRAÍ DO NORTE,29.0,BAHIA,NE,NORDESTE,22689509.26,151190,2520857.11,6141,20735153.44,82888,3033021.6,15367,4925,104,4788,94
202502,1100601.0,CACAULÂNDIA,11.0,RONDÔNIA,NO,NORTE,28132254.97,79654,1412350.64,1565,27505622.47,39328,1833783.04,7714,2997,79,2875,80
202506,2313807.0,URUBURETAMA,23.0,CEARÁ,NE,NORDESTE,46689051.72,405852,8329750.81,10530,42756429.41,274888,9157011.46,53106,11741,319,11288,299
202501,2313609.0,UBAJARA,23.0,CEARÁ,NE,NORDESTE,68297646.55,449485,30506632.76,26379,67454196.56,298428,32132904.02,114886,17017,797,16375,736
202504,4308433.0,FORQUETINHA,43.0,RIO GRANDE DO SUL,SU,SUL,2895550.42,13293,996435.7,914,2751255.63,6743,1839647.52,2226,790,88,701,84
202602,5207907.0,FLORES DE GOIÁS,52.0,GOIÁS,CO,CENTRO-OESTE,26311404.45,167798,10658811.26,10280,26441090.42,93806,8578772.26,35235,4993,256,4887,229
202602,4106704.0,CRUZEIRO DO SUL,41.0,PARANÁ,SU,SUL,20557748.77,84141,7436360.6,5371,20990588.39,43037,6497304.94,11971,2786,197,2699,189
202512,3141504.0,MENDES PIMENTEL,31.0,MINAS GERAIS,SE,SUDESTE,25581260.58,103943,13608261.93,6320,27907487.91,58467,10398225.54,15879,3336,233,3233,239
202506,2921401.0,MIRANGABA,29.0,BAHIA,NE,NORDESTE,31513119.14,256909,3904830.67,5962,30288339.35,157736,4129056.17,22529,7610,223,7438,199
202509,2414605.0,UPANEMA,24.0,RIO GRANDE DO NORTE,NE,NORDESTE,38158132.03,280241,10041747.51,10675,36004316.75,169065,11254242.75,45119,7661,313,7221,278
202505,1711902.0,LAGOA DA CONFUSÃO,17.0,TOCANTINS,NO,NORTE,95174936.74,322518,47861881.61,29380,96906470.9,169206,48042892.4,91279,7345,667,7312,659
202602,4201653.0,ARVOREDO,42.0,SANTA CATARINA,SU,SUL,7307080.99,24078,2337087.84,1950,7789218.03,11977,3020205.86,6105,1247,127,1138,116
202509,4319364.0,SÃO PEDRO DAS MISSÕES,43.0,RIO GRANDE DO SUL,SU,SUL,3275727.57,16935,1139122.26,841,2689092.86,7575,1200954.4,2232,867,59,771,48
202504,2311405.0,QUIXERAMOBIM,23.0,CEARÁ,NE,NORDESTE,221477358.08,1605397,60748767.73,64849,208564413.79,1033958,70527886.13,300289,43089,1511,42107,1389
202508,3163706.0,SÃO LOURENÇO,31.0,MINAS GERAIS,SE,SUDESTE,212666177.87,930125,131623880.5,101460,213765819.44,593654,128484105.55,311569,29381,3381,29348,3173
202501,3551009.0,SÃO VICENTE,35.0,SÃO PAULO,SE,SUDESTE,1298615169.77,8690960,470493608.96,475004,1319669606.35,5421585,447196915.89,1298209,235796,13811,233828,12876
202603,3523008.0,ITAPURA,35.0,SÃO PAULO,SE,SUDESTE,9032237.08,54927,2681141.7,2716,8062484.77,29277,2546114.21,7284,2619,124,2547,115
